MOVIES,year_start,is_series,rating,runtime,runtime_is_missing,votes,votes_log,votes_is_missing,num_stars,director_freq,director_is_known,genre_action,genre_adventure,genre_animation,genre_biography,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_film_noir,genre_game_show,genre_history,genre_horror,genre_music,genre_musical,genre_mystery,genre_news,genre_reality_tv,genre_romance,genre_sci_fi,genre_short,genre_sport,genre_talk_show,genre_thriller,genre_unknown,genre_war,genre_western
"Murder, She Wrote",1984,1,7.0,50.0,0,20330.0,9.919902093804223,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fatherhood,2021,0,6.7,109.0,0,26508.0,10.185239576957109,0,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blue Bloods,2010,1,7.6,43.0,0,34064.0,10.436025743207768,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Heist,2021,1,6.8,41.0,0,846.0,6.741700694652055,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Woman in the Window,2021,0,5.7,100.0,0,57048.0,10.95166582665281,0,4,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Black Summer,2019,1,6.5,40.0,0,25453.0,10.144628180551992,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Katla,2021,1,7.1,60.0,1,8391.0,9.035034150076132,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Gone Girl,2014,0,8.1,149.0,0,895888.0,13.705571800354248,0,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Jumanji: Welcome to the Jungle,2017,0,6.9,119.0,0,337900.0,12.730508232153463,0,4,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Psycho,2000,0,7.6,101.0,0,517014.0,13.155827166609333,0,4,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
House of Cards,2013,1,8.7,51.0,0,476656.0,13.074552433642065,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miraculous: Tales of Ladybug & Cat Noir,2015,1,7.7,20.0,0,8300.0,9.024131268455035,0,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayor Grom: Chumnoy Doktor,2021,0,6.3,136.0,0,8466.0,9.043931533642278,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Demon Slayer: Kimetsu No Yaiba,2019,1,8.7,25.0,0,46259.0,10.74203293578543,0,4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jane the Virgin,2014,1,7.8,60.0,0,41758.0,10.639670275909648,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Good Wife,2009,1,8.3,43.0,0,70021.0,11.156564757368372,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Good Place,2016,1,8.2,22.0,0,127417.0,11.755228299424235,0,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Americans,2013,1,8.4,44.0,0,88962.0,11.395975831937383,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Glee,2009,1,6.7,44.0,0,139934.0,11.84893330806317,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo Burnham: Inside,2021,0,8.7,87.0,0,31108.0,10.34525244536991,0,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,2003,0,8.1,111.0,0,1034554.0,13.849481940535055,0,4,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bartkowiak,2021,0,5.0,91.0,0,398.0,5.988961416889864,0,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Castlevania,2017,1,8.3,23.0,0,51802.0,10.855203341628478,0,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,2006,0,7.6,117.0,0,751815.0,13.530246892141669,0,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dawson's Creek,1998,1,6.6,60.0,0,38117.0,10.548441890494589,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
It,2017,0,7.3,135.0,0,480607.0,13.082807248005308,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pretty Little Liars,2010,1,7.4,44.0,0,155875.0,11.956816098358711,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Star Trek,1966,1,8.3,50.0,0,76213.0,11.241300451833114,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Archer,2009,1,8.6,22.0,0,141784.0,11.862067104692104,0,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spider-Man: Far from Home,2019,0,7.5,129.0,0,363012.0,12.802193925277905,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Twin Peaks,1990,1,8.8,47.0,0,182173.0,12.112717553296026,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Mitchells vs the Machines,2021,0,7.7,113.0,0,69482.0,11.148837397315821,0,4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Bold Type,2017,1,7.9,45.0,0,16183.0,9.691778378847582,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Love, Death & Robots",2019,1,8.5,15.0,0,120364.0,11.69828407192168,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Hostage House,2021,0,3.7,85.0,0,315.0,5.755742213586912,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Hobbit: An Unexpected Journey,2012,0,7.8,160.5,0,774632.0,13.56014464778894,0,4,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clueless,1995,0,6.8,97.0,0,194461.0,12.177992050202253,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ray Donovan,2013,1,8.3,60.0,0,79618.0,11.285008036817057,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transformers: War for Cybertron,2020,1,7.4,30.0,0,2923.0,7.980707820869669,0,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baywatch,2017,0,5.5,116.0,0,170844.0,12.048511991677678,0,4,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trollhunters,2016,1,8.4,23.0,0,14759.0,9.599676098154463,0,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snowpiercer,2020,1,6.9,60.0,0,39433.0,10.582383667326214,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Workin' Moms,2017,1,7.7,30.0,0,12896.0,9.464750005164392,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Devil All the Time,2020,0,7.1,138.0,0,108684.0,11.596209069106965,0,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Broadchurch,2013,1,8.4,48.0,0,100611.0,11.519026813828205,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fast & Furious 7,2015,0,7.1,137.0,0,371194.0,12.824482809975878,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
L.A.'s Finest,2019,1,6.0,60.0,0,5667.0,8.64259160081057,0,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Good on Paper,2021,0,5.6,92.0,0,8099.0,8.99961934066053,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Iron Fist,2017,1,6.5,55.0,0,118859.0,11.685701608920652,0,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Too Hot to Handle,2020,1,4.6,40.0,0,10008.0,9.211239967219019,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Haseen Dillruba,2021,0,6.9,135.0,0,18149.0,9.806425839692997,0,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hannibal,2013,1,8.5,44.0,0,236161.0,12.372273289193073,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Longmire,2012,1,8.3,60.0,0,30685.0,10.331561803505151,0,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sicario,2015,0,7.6,121.0,0,387903.0,12.868513165310956,0,4,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Fall,2013,1,8.1,60.0,0,89590.0,11.40301014748937,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Irishman,2019,0,7.8,160.5,0,345455.0,12.752620562415695,0,4,4,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jujutsu Kaisen,2020,1,8.7,24.0,0,25386.0,10.141992510963037,0,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Lord of the Rings: The Return of the King,2003,0,8.9,160.5,0,1691777.0,14.34129060486633,0,4,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baby Driver,2017,0,7.6,113.0,0,468655.0,13.057624302823926,0,4,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dynasty,2017,1,7.3,42.0,0,16666.0,9.721185995542177,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spider-Man,2002,0,7.3,121.0,0,709684.0,13.472576488598575,0,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jumanji: The Next Level,2019,0,6.7,123.0,0,205638.0,12.23387748329047,0,4,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I Care a Lot,2020,0,6.3,118.0,0,109059.0,11.599653468480053,0,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Love and Monsters,2020,0,7.0,109.0,0,100693.0,11.519841494011958,0,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Awake,2021,0,4.8,96.0,0,16262.0,9.696647867928448,0,4,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Haunting of Hill House,2018,0,8.6,160.5,0,195117.0,12.181359782734768,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Things Heard & Seen,2021,0,5.3,121.0,0,24250.0,10.096213132628804,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NCIS: Los Angeles,2009,1,6.7,43.0,0,49943.0,10.81865765674158,0,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arrival,2016,0,7.9,116.0,0,623912.0,13.343766214554341,0,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Taxi Driver,1976,0,8.2,114.0,0,752553.0,13.531228033827826,0,4,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grease,1978,0,7.2,110.0,0,250587.0,12.43156543522176,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
El inocente,2021,0,7.9,160.5,0,19980.0,9.902537101000133,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Movies That Made Us,2019,1,7.8,45.0,0,3653.0,8.203577736937952,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ragnarok,2020,1,7.5,45.0,0,31200.0,10.348205424565993,0,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The King,2019,0,7.2,140.0,0,97848.0,11.491180753047933,0,4,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ginny & Georgia,2021,1,7.5,60.0,1,35247.0,10.470164069042124,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jupiter's Legacy,2021,0,6.7,56.0,0,31953.0,10.372052647587516,0,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Designated Survivor,2016,1,7.5,60.0,0,81326.0,11.306233343722834,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
White Collar,2009,1,8.2,40.0,0,122230.0,11.713667976035396,0,4,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Dig,2021,0,7.1,112.0,0,60598.0,11.012033670271087,0,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dirty John,2018,1,7.2,44.0,0,18088.0,9.803059297701635,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Old Guard,2020,0,6.7,125.0,0,141605.0,11.860803832225407,0,4,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Venom,2018,0,6.7,112.0,0,390167.0,12.87433269458217,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Killing,2011,1,8.2,45.0,0,102312.0,11.535792021089943,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Skins,2007,1,8.2,46.0,0,77286.0,11.25528104449445,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6 Underground,2019,0,6.1,128.0,0,150455.0,11.921425961621914,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Fate of the Furious,2017,0,6.6,136.0,0,215795.0,12.282088795953197,0,4,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Captain America: Civil War,2016,0,7.8,147.0,0,697750.0,13.455617584575615,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Rurôni Kenshin: Sai shûshô - The Beginning,2021,0,7.8,137.0,0,1976.0,7.589335823170617,0,4,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Death Note: Desu nôto,2006,1,9.0,24.0,0,262556.0,12.47822348029886,0,4,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naruto,2002,1,8.3,24.0,0,79832.0,11.287692231790937,0,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black Sails,2014,1,8.2,56.0,0,96550.0,11.477826645130833,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Run,2020,0,6.7,90.0,0,55389.0,10.92215435102715,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Orphan Black,2013,1,8.3,44.0,0,104501.0,11.556961488959839,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Grimm,2011,1,7.8,45.0,0,111716.0,11.623724166852167,0,4,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luther,2010,1,8.4,60.0,0,125749.0,11.742051087961986,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sexy Beasts,2021,1,4.7,60.0,1,592.0,6.385194398997726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Sen to Chihiro no kamikakushi,2001,0,8.6,125.0,0,682809.0,13.433971915372213,0,4,10,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Murdoch Mysteries,2008,1,8.1,48.0,0,11437.0,9.344696424475261,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Wish Dragon,2021,0,7.2,98.0,0,15262.0,9.633186877915122,0,4,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Resident Evil: Infinite Darkness,2021,1,5.8,26.0,0,7128.0,8.871926251117628,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reign,2013,1,7.5,42.0,0,45045.0,10.715439468861323,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elementary,2012,1,7.9,60.0,0,103707.0,11.549334536854392,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Girl in the Spider's Web,2018,0,6.1,115.0,0,43896.0,10.689601259598334,0,4,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kong: Skull Island,2017,0,6.6,118.0,0,294292.0,12.592331148685547,0,4,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Missing,2014,1,8.2,60.0,0,23317.0,10.056980873493236,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hagane no renkinjutsushi,2009,1,9.1,24.0,0,134855.0,11.811962821460144,0,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Altered Carbon,2018,1,8.0,60.0,0,149002.0,11.911721718953093,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Enterprise,2001,1,7.5,60.0,0,48148.0,10.782055648578622,0,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black Clover,2017,1,8.3,24.0,0,13218.0,9.4894104675794,0,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uncut Gems,2019,0,7.4,135.0,0,239770.0,12.387439580150671,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
American Crime Story,2016,1,8.4,42.0,0,83137.0,11.328257156707805,0,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bloodline,2015,1,7.9,60.0,0,46111.0,10.738828498799249,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Revenge,2011,1,7.8,44.0,0,114932.0,11.652104628867342,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
The Revenant,2015,0,8.0,156.0,0,732244.0,13.503870436397634,0,4,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z Nation,2014,1,6.7,44.0,0,34226.0,10.440770085264479,0,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polar,2019,0,6.3,118.0,0,80553.0,11.296683045969317,0,4,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kim's Convenience,2016,1,8.2,22.0,0,12443.0,9.428993858017527,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grace and Frankie,2015,1,8.3,30.0,0,41520.0,10.633954602328156,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Lord of the Rings: The Two Towers,2002,0,8.7,160.5,0,1529752.0,14.24061684242762,0,4,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Love Is Blind,2020,1,6.1,48.0,0,5342.0,8.583542571957771,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Legally Blonde,2001,0,6.3,96.0,0,195752.0,12.184608939406111,0,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Jessica Jones,2015,1,7.9,56.0,0,198056.0,12.196310147035403,0,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rust Creek,2018,0,5.9,108.0,0,9263.0,9.133891199812776,0,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
American Vandal,2017,1,8.2,34.0,0,28093.0,10.243311309390855,0,4,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheers,1982,1,7.9,22.0,0,49886.0,10.817515726756024,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ocean's Eight,2018,0,6.3,110.0,0,197909.0,12.195567660885025,0,4,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
America: The Motion Picture,2021,0,5.7,98.0,0,4485.0,8.408716715080153,0,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
That '70s Show,1998,1,8.0,22.0,0,157990.0,11.97029334836139,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Below Deck Mediterranean,2016,1,7.3,43.0,0,1327.0,7.191429330036379,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Pirates of the Caribbean: Dead Men Tell No Tales,2017,0,6.5,129.0,0,276173.0,12.528786380841371,0,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sense8,2015,1,8.3,60.0,0,144032.0,11.877797718970134,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
How to Become a Tyrant,2021,1,7.4,60.0,1,3700.0,8.216358332386156,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dead to Me,2019,1,8.0,30.0,0,61944.0,11.034002173549839,0,4,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Narcos: México,2018,1,8.4,50.0,0,64838.0,11.079662553152028,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001: A Space Odyssey,1968,0,8.3,149.0,0,622998.0,13.342300192631866,0,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Adventure Time,2010,1,8.6,11.0,0,81525.0,11.30867726675831,0,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
